comment_id,task_id,user_id,body,created_at
402,2317,17,Comment 402: investigating issue 2.,2025-05-19 06:20:15
403,3691,149,Comment 403: investigating issue 3.,2024-11-19 02:01:21
404,660,290,Comment 404: investigating issue 4.,2025-02-08 17:24:04
405,3028,102,Comment 405: investigating issue 5.,2024-11-17 20:14:28
406,13,121,Comment 406: investigating issue 6.,2024-10-29 18:34:25
407,3248,205,Comment 407: investigating issue 7.,2025-09-24 02:52:58
408,3610,14,Comment 408: investigating issue 8.,2025-06-09 10:37:16
409,1272,38,Comment 409: investigating issue 9.,2025-05-18 16:37:58
410,4132,194,Comment 410: investigating issue 10.,2024-10-05 21:19:48
411,2140,97,Comment 411: investigating issue 11.,2025-03-23 21:26:12
412,1183,8,Comment 412: investigating issue 12.,2024-09-28 00:26:37
413,4218,272,Comment 413: investigating issue 13.,2024-12-22 15:03:40
414,2676,277,Comment 414: investigating issue 14.,2025-05-12 15:00:51
415,3966,264,Comment 415: investigating issue 15.,2025-02-04 21:01:20
416,4987,279,Comment 416: investigating issue 16.,2024-10-07 15:08:43
417,1571,245,Comment 417: investigating issue 17.,2024-09-21 00:37:18
418,1756,232,Comment 418: investigating issue 18.,2025-09-03 19:56:49
419,1689,43,Comment 419: investigating issue 19.,2024-12-30 18:21:14
420,424,189,Comment 420: investigating issue 20.,2025-07-17 16:35:02
421,4644,157,Comment 421: investigating issue 21.,2025-06-05 04:10:42
422,1682,32,Comment 422: investigating issue 22.,2025-08-23 12:09:50
423,2065,267,Comment 423: investigating issue 23.,2025-08-24 22:29:16
424,4516,40,Comment 424: investigating issue 24.,2025-01-27 07:25:17
425,2100,12,Comment 425: investigating issue 25.,2025-05-31 17:55:06
426,964,141,Comment 426: investigating issue 26.,2024-09-13 16:28:16
427,2617,30,Comment 427: investigating issue 27.,2024-10-28 10:56:28
428,4535,52,Comment 428: investigating issue 28.,2025-03-10 03:57:21
429,3165,39,Comment 429: investigating issue 29.,2025-09-21 12:29:08
430,275,2,Comment 430: investigating issue 30.,2024-10-01 12:13:22
431,2263,264,Comment 431: investigating issue 31.,2025-06-07 12:50:23
432,2494,56,Comment 432: investigating issue 32.,2024-12-16 14:19:57
433,1576,129,Comment 433: investigating issue 33.,2024-11-22 00:38:52
434,69,299,Comment 434: investigating issue 34.,2025-04-11 12:42:46
435,2666,85,Comment 435: investigating issue 35.,2025-05-07 20:43:26
436,2678,128,Comment 436: investigating issue 36.,2025-06-28 19:05:53
437,1197,166,Comment 437: investigating issue 37.,2025-06-10 02:53:13
438,3534,41,Comment 438: investigating issue 38.,2025-04-01 13:03:23
439,2204,52,Comment 439: investigating issue 39.,2025-01-01 06:55:22
440,4621,278,Comment 440: investigating issue 40.,2025-08-14 14:28:32
441,502,33,Comment 441: investigating issue 41.,2024-10-18 02:15:22
442,1563,67,Comment 442: investigating issue 42.,2024-12-05 17:13:38
443,2731,75,Comment 443: investigating issue 43.,2025-03-20 06:11:09
444,884,255,Comment 444: investigating issue 44.,2025-08-03 15:04:18
445,898,57,Comment 445: investigating issue 45.,2024-11-16 08:41:30
446,2523,264,Comment 446: investigating issue 46.,2025-03-03 12:08:47
447,1291,129,Comment 447: investigating issue 47.,2024-10-01 23:02:03
448,4907,208,Comment 448: investigating issue 48.,2025-05-26 20:41:58
449,1111,211,Comment 449: investigating issue 49.,2024-10-31 22:48:17
450,1080,64,Comment 450: investigating issue 50.,2025-06-30 23:41:57
451,3383,289,Comment 451: investigating issue 51.,2025-04-22 12:27:10
452,4230,46,Comment 452: investigating issue 52.,2024-10-19 11:39:17
453,16,40,Comment 453: investigating issue 53.,2024-10-22 12:58:05
454,1350,107,Comment 454: investigating issue 54.,2025-02-19 21:49:19
455,188,63,Comment 455: investigating issue 55.,2025-07-25 15:41:42
456,3726,297,Comment 456: investigating issue 56.,2025-06-25 23:11:36
457,2763,189,Comment 457: investigating issue 57.,2025-07-02 16:28:49
458,3807,126,Comment 458: investigating issue 58.,2025-01-25 16:08:42
459,1814,281,Comment 459: investigating issue 59.,2025-01-29 20:47:40
460,3181,259,Comment 460: investigating issue 60.,2025-04-29 09:37:06
461,815,151,Comment 461: investigating issue 61.,2025-03-08 16:21:49
462,2518,145,Comment 462: investigating issue 62.,2025-07-04 22:15:37
463,1392,90,Comment 463: investigating issue 63.,2024-09-20 04:27:59
464,3987,136,Comment 464: investigating issue 64.,2024-10-15 22:33:23
465,2571,103,Comment 465: investigating issue 65.,2024-09-13 04:25:18
466,2808,189,Comment 466: investigating issue 66.,2024-09-08 08:47:19
467,2215,83,Comment 467: investigating issue 67.,2024-10-25 23:07:05
468,3572,279,Comment 468: investigating issue 68.,2025-03-01 08:55:07
469,3255,79,Comment 469: investigating issue 69.,2025-05-17 23:39:52
470,3651,252,Comment 470: investigating issue 70.,2025-01-19 17:52:11
471,703,14,Comment 471: investigating issue 71.,2025-09-18 13:32:56
472,1516,240,Comment 472: investigating issue 72.,2025-04-13 06:54:17
473,1002,26,Comment 473: investigating issue 73.,2025-06-19 01:58:28
474,4776,41,Comment 474: investigating issue 74.,2025-06-01 07:55:43
475,3773,294,Comment 475: investigating issue 75.,2024-11-06 21:59:15
476,3057,174,Comment 476: investigating issue 76.,2025-05-21 17:00:30
477,747,283,Comment 477: investigating issue 77.,2025-05-02 22:31:41
478,4858,183,Comment 478: investigating issue 78.,2025-06-15 11:39:03
479,1372,218,Comment 479: investigating issue 79.,2025-03-20 10:36:14
480,2022,163,Comment 480: investigating issue 80.,2024-12-20 18:56:06
481,1129,50,Comment 481: investigating issue 81.,2025-09-13 11:29:44
482,1625,66,Comment 482: investigating issue 82.,2025-04-27 21:21:05
483,1160,136,Comment 483: investigating issue 83.,2025-09-10 02:03:48
484,1406,291,Comment 484: investigating issue 84.,2024-10-18 23:57:34
485,1328,12,Comment 485: investigating issue 85.,2024-12-31 22:32:01
486,624,235,Comment 486: investigating issue 86.,2025-01-14 11:16:20
487,3146,161,Comment 487: investigating issue 87.,2024-11-24 05:31:46
488,1999,135,Comment 488: investigating issue 88.,2024-12-24 17:02:44
489,269,160,Comment 489: investigating issue 89.,2025-05-21 06:49:06
490,4020,265,Comment 490: investigating issue 90.,2024-11-27 23:52:15
491,2001,55,Comment 491: investigating issue 91.,2025-04-16 15:30:18
492,2973,195,Comment 492: investigating issue 92.,2024-12-18 04:01:22
493,3055,117,Comment 493: investigating issue 93.,2024-10-19 15:33:15
494,1792,31,Comment 494: investigating issue 94.,2024-12-19 04:24:19
495,2299,34,Comment 495: investigating issue 95.,2025-02-20 04:25:59
496,129,8,Comment 496: investigating issue 96.,2024-12-01 09:01:53
497,927,108,Comment 497: investigating issue 97.,2024-10-23 19:22:12
498,2308,218,Comment 498: investigating issue 98.,2025-04-25 11:13:38
499,2519,95,Comment 499: investigating issue 99.,2024-11-06 14:01:48
500,2311,128,Comment 500: investigating issue 100.,2025-08-29 18:24:13
501,3917,258,Comment 501: investigating issue 101.,2024-09-24 04:40:13
502,3042,172,Comment 502: investigating issue 102.,2024-12-18 20:56:00
503,1091,245,Comment 503: investigating issue 103.,2025-09-05 23:28:47
504,193,65,Comment 504: investigating issue 104.,2025-07-31 14:24:27
505,435,157,Comment 505: investigating issue 105.,2025-08-30 20:37:55
506,3273,243,Comment 506: investigating issue 106.,2025-08-18 01:02:59
507,1506,180,Comment 507: investigating issue 107.,2025-07-12 12:16:02
508,4847,224,Comment 508: investigating issue 108.,2025-04-28 01:43:34
509,638,33,Comment 509: investigating issue 109.,2025-02-14 00:53:41
510,2849,8,Comment 510: investigating issue 110.,2025-08-16 10:55:08
511,3560,149,Comment 511: investigating issue 111.,2025-06-25 00:13:15
512,3701,86,Comment 512: investigating issue 112.,2025-08-15 23:36:37
513,3301,98,Comment 513: investigating issue 113.,2025-02-18 18:08:49
514,4627,211,Comment 514: investigating issue 114.,2024-09-23 00:45:10
515,329,227,Comment 515: investigating issue 115.,2024-11-29 12:33:52
516,869,145,Comment 516: investigating issue 116.,2025-09-25 06:38:13
517,2574,25,Comment 517: investigating issue 117.,2025-06-06 06:22:49
518,1508,66,Comment 518: investigating issue 118.,2024-10-07 22:30:00
519,780,34,Comment 519: investigating issue 119.,2024-12-23 11:40:06
520,3962,5,Comment 520: investigating issue 120.,2025-04-09 14:42:08
521,1167,66,Comment 521: investigating issue 121.,2025-06-16 11:39:24
522,4669,115,Comment 522: investigating issue 122.,2025-03-04 12:09:41
523,1133,108,Comment 523: investigating issue 123.,2024-11-08 04:29:44
524,2495,119,Comment 524: investigating issue 124.,2025-02-14 10:18:05
525,916,209,Comment 525: investigating issue 125.,2024-10-30 09:14:25
526,3534,208,Comment 526: investigating issue 126.,2025-09-03 23:14:37
527,2519,158,Comment 527: investigating issue 127.,2025-07-20 15:29:20
528,4770,250,Comment 528: investigating issue 128.,2024-10-03 10:09:39
529,3996,59,Comment 529: investigating issue 129.,2024-11-28 14:37:16
530,4945,270,Comment 530: investigating issue 130.,2025-05-17 07:41:43
531,557,57,Comment 531: investigating issue 131.,2024-12-03 00:51:02
532,3032,253,Comment 532: investigating issue 132.,2025-08-20 23:23:37
533,1052,123,Comment 533: investigating issue 133.,2024-10-19 05:42:23
534,1616,254,Comment 534: investigating issue 134.,2024-12-02 19:47:41
535,2638,189,Comment 535: investigating issue 135.,2025-07-10 19:20:54
536,86,94,Comment 536: investigating issue 136.,2025-07-12 02:54:57
537,2470,67,Comment 537: investigating issue 137.,2025-02-12 21:43:51
538,3304,92,Comment 538: investigating issue 138.,2025-04-25 10:40:01
539,2777,261,Comment 539: investigating issue 139.,2025-04-12 10:47:21
540,3083,298,Comment 540: investigating issue 140.,2025-02-10 00:04:33
541,3654,36,Comment 541: investigating issue 141.,2025-04-08 23:46:23
542,3783,283,Comment 542: investigating issue 142.,2025-09-23 12:55:35
543,2838,14,Comment 543: investigating issue 143.,2024-09-20 12:35:26
544,2925,236,Comment 544: investigating issue 144.,2024-10-23 11:17:12
545,553,255,Comment 545: investigating issue 145.,2025-03-22 03:18:47
546,2514,143,Comment 546: investigating issue 146.,2024-10-10 17:38:47
547,496,80,Comment 547: investigating issue 147.,2025-09-16 03:30:15
548,2134,261,Comment 548: investigating issue 148.,2025-03-20 01:20:53
549,1393,142,Comment 549: investigating issue 149.,2025-04-28 22:35:51
550,1893,227,Comment 550: investigating issue 150.,2025-02-08 18:06:15
551,3327,200,Comment 551: investigating issue 151.,2025-07-31 20:48:39
552,428,147,Comment 552: investigating issue 152.,2025-05-01 01:16:28
553,4414,204,Comment 553: investigating issue 153.,2025-08-24 18:26:12
554,957,62,Comment 554: investigating issue 154.,2024-10-31 15:49:42
555,3336,35,Comment 555: investigating issue 155.,2025-01-11 17:16:29
556,4013,226,Comment 556: investigating issue 156.,2025-02-20 16:38:07
557,2424,229,Comment 557: investigating issue 157.,2025-08-28 17:45:52
558,2362,214,Comment 558: investigating issue 158.,2025-08-08 22:28:49
559,4243,150,Comment 559: investigating issue 159.,2025-06-20 19:17:18
560,1028,237,Comment 560: investigating issue 160.,2025-03-04 04:28:00
561,1986,53,Comment 561: investigating issue 161.,2024-11-22 19:43:33
562,2603,213,Comment 562: investigating issue 162.,2025-09-22 11:37:25
563,2680,146,Comment 563: investigating issue 163.,2024-12-05 12:34:41
564,1750,172,Comment 564: investigating issue 164.,2025-04-05 23:40:09
565,2883,176,Comment 565: investigating issue 165.,2025-08-08 23:03:55
566,4893,234,Comment 566: investigating issue 166.,2024-09-25 20:01:17
567,3771,32,Comment 567: investigating issue 167.,2025-09-07 11:26:35
568,3621,29,Comment 568: investigating issue 168.,2025-04-30 10:06:36
569,3058,173,Comment 569: investigating issue 169.,2025-02-13 02:11:05
570,220,11,Comment 570: investigating issue 170.,2024-10-27 22:37:40
571,3973,101,Comment 571: investigating issue 171.,2024-11-22 07:09:20
572,2148,54,Comment 572: investigating issue 172.,2024-12-29 04:06:13
573,3857,89,Comment 573: investigating issue 173.,2025-06-02 14:02:20
574,4815,90,Comment 574: investigating issue 174.,2024-11-25 20:12:54
575,1503,295,Comment 575: investigating issue 175.,2025-06-07 04:41:12
576,3129,230,Comment 576: investigating issue 176.,2024-12-10 09:27:39
577,2117,27,Comment 577: investigating issue 177.,2025-06-14 11:00:18
578,2999,176,Comment 578: investigating issue 178.,2025-01-06 21:27:17
579,2675,54,Comment 579: investigating issue 179.,2025-09-24 11:20:26
580,3844,148,Comment 580: investigating issue 180.,2025-06-05 12:25:32
581,3532,165,Comment 581: investigating issue 181.,2025-01-01 18:58:52
582,3306,158,Comment 582: investigating issue 182.,2025-01-01 13:07:15
583,2210,111,Comment 583: investigating issue 183.,2025-08-08 15:14:25
584,2522,80,Comment 584: investigating issue 184.,2024-12-16 15:51:54
585,1261,13,Comment 585: investigating issue 185.,2025-01-24 04:17:26
586,1042,27,Comment 586: investigating issue 186.,2025-04-04 08:48:17
587,597,2,Comment 587: investigating issue 187.,2025-07-24 14:01:14
588,2397,293,Comment 588: investigating issue 188.,2025-07-14 19:40:26
589,344,235,Comment 589: investigating issue 189.,2025-01-06 09:19:39
590,3081,175,Comment 590: investigating issue 190.,2025-01-02 01:54:40
591,506,55,Comment 591: investigating issue 191.,2025-04-07 00:03:07
592,4207,237,Comment 592: investigating issue 192.,2025-07-25 08:22:24
593,386,211,Comment 593: investigating issue 193.,2025-08-19 05:41:33
594,1900,225,Comment 594: investigating issue 194.,2025-01-12 20:12:18
595,3064,18,Comment 595: investigating issue 195.,2024-10-15 06:57:02
596,4699,123,Comment 596: investigating issue 196.,2025-01-05 12:07:33
597,961,294,Comment 597: investigating issue 197.,2025-05-26 14:49:09
598,3193,100,Comment 598: investigating issue 198.,2025-01-19 22:27:41
599,486,192,Comment 599: investigating issue 199.,2024-09-03 10:37:54
600,3461,178,Comment 600: investigating issue 0.,2024-10-04 23:35:37
601,3252,291,Comment 601: investigating issue 1.,2025-07-01 04:31:30
602,930,172,Comment 602: investigating issue 2.,2025-03-18 10:45:06
603,2233,180,Comment 603: investigating issue 3.,2024-12-09 22:47:38
604,1782,204,Comment 604: investigating issue 4.,2025-03-15 19:51:58
605,4755,136,Comment 605: investigating issue 5.,2024-10-28 16:24:37
606,848,14,Comment 606: investigating issue 6.,2024-09-28 10:27:16
607,1398,17,Comment 607: investigating issue 7.,2025-06-21 02:44:21
608,4028,207,Comment 608: investigating issue 8.,2024-09-29 02:11:36
609,2437,30,Comment 609: investigating issue 9.,2025-07-19 13:28:46
610,1178,126,Comment 610: investigating issue 10.,2025-01-25 11:19:20
611,792,186,Comment 611: investigating issue 11.,2024-12-04 16:16:52
612,3820,162,Comment 612: investigating issue 12.,2024-12-08 09:34:05
613,4935,193,Comment 613: investigating issue 13.,2025-09-04 19:52:56
614,4836,92,Comment 614: investigating issue 14.,2025-07-16 07:35:42
615,225,173,Comment 615: investigating issue 15.,2025-08-02 22:06:15
616,2898,120,Comment 616: investigating issue 16.,2024-11-04 05:27:47
617,2217,109,Comment 617: investigating issue 17.,2025-03-31 16:51:26
618,1460,92,Comment 618: investigating issue 18.,2024-09-28 02:14:28
619,4058,24,Comment 619: investigating issue 19.,2025-04-13 09:03:19
620,1778,41,Comment 620: investigating issue 20.,2024-10-07 18:12:52
621,3731,235,Comment 621: investigating issue 21.,2025-01-11 09:22:37
622,1360,74,Comment 622: investigating issue 22.,2025-08-31 04:08:57
623,2080,171,Comment 623: investigating issue 23.,2025-01-30 02:44:53
624,3279,250,Comment 624: investigating issue 24.,2025-04-18 05:40:22
625,1347,277,Comment 625: investigating issue 25.,2025-07-08 08:44:11
626,271,43,Comment 626: investigating issue 26.,2025-09-15 05:06:17
627,3211,242,Comment 627: investigating issue 27.,2025-08-18 07:21:46
628,1749,258,Comment 628: investigating issue 28.,2024-10-17 03:50:30
629,968,54,Comment 629: investigating issue 29.,2024-10-22 02:53:20
630,1693,17,Comment 630: investigating issue 30.,2025-06-01 12:29:18
631,1411,298,Comment 631: investigating issue 31.,2024-12-28 10:13:35
632,1703,272,Comment 632: investigating issue 32.,2025-02-22 10:47:13
633,2983,85,Comment 633: investigating issue 33.,2024-12-26 12:36:02
634,1724,239,Comment 634: investigating issue 34.,2025-09-21 03:43:41
635,2748,23,Comment 635: investigating issue 35.,2025-03-31 03:22:04
636,2348,269,Comment 636: investigating issue 36.,2024-09-25 21:25:16
637,3257,124,Comment 637: investigating issue 37.,2025-01-25 22:46:40
638,2163,143,Comment 638: investigating issue 38.,2025-07-09 14:51:58
639,4497,129,Comment 639: investigating issue 39.,2025-07-17 21:12:09
640,284,143,Comment 640: investigating issue 40.,2024-11-26 18:36:37
641,1388,215,Comment 641: investigating issue 41.,2024-11-23 00:51:52
642,3245,188,Comment 642: investigating issue 42.,2025-05-12 22:56:11
643,2548,67,Comment 643: investigating issue 43.,2025-08-31 09:44:56
644,4797,127,Comment 644: investigating issue 44.,2025-02-02 03:37:15
645,4817,293,Comment 645: investigating issue 45.,2025-09-01 18:17:18
646,457,68,Comment 646: investigating issue 46.,2024-12-05 09:56:53
647,2440,196,Comment 647: investigating issue 47.,2024-11-01 17:31:01
648,3159,18,Comment 648: investigating issue 48.,2025-05-02 20:22:03
